Timestamp,Ruangan,Suhu (C),Kelembapan (%)
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),43.3,70.1
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),43.8,73.9
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),44.3,76.6
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),44.8,80.1
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),45.2,82.9
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),45.2,93.6
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),45,100
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),43.9,100
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),41.1,80.9
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),37.2,100
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),39.7,69.9
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),32,100
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),31,92.8
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),30.8,90.1
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),30.7,87.8
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),30.7,89.3
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),30.7,86.4
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),30.8,86.3
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),30.8,86.3
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),31.1,86.6
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),31.2,86.5
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),31.3,86.6
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),31.3,86.7
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),31.4,86.6
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),31.4,86.9
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),35.6,72.4
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),33.4,75.2
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),33.5,75
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),33.6,74.8
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),33.7,74.6
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),33.8,74.5
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),34,74.2
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),34.1,73.9
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),34.3,73.7
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),34.4,73.5
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),34.6,73.4
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),34.7,73.3
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),34.9,73.2
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),35,73
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),35.2,72.7
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),35.4,72.6
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),31.4,86.6
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),35.7,72.2
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),36,72
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),36.2,71.6
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),36.4,71.6
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),36.6,71.5
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),36.9,71.5
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),37.1,71.4
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),37.4,71.2
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),37.6,71.1
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),37.9,70.9
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),38.2,70.9
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),38.5,70.7
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),38.8,70.5
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),39.2,70.3
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),31.7,100
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),35.2,100
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),35.1,100
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),35,100
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),35,100
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),34.9,100
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),34.8,100
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),34.7,100
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),34.6,100
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),34.4,100
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),34.1,100
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),33.6,100
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),33,100
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),32.6,100
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),32.4,100
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),32.1,100
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),34.9,100
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),31.1,100
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),29.6,91
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),29.3,89.6
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),29.6,88.3
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),29.6,88.4
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),29.6,88.5
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),29.6,88.6
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),29.6,88.2
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),29.6,88.6
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),29.6,88.3
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),29.4,88
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),29.6,87.9
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),29.6,87.9
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),29.6,87.7
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),31.9,94.5
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),31.5,86.8
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),31.5,87
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),31.5,87.3
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),31.6,87.4
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),31.6,87.7
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),31.6,87.9
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),31.7,88
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),31.2,88.3
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),31.5,88.5
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),31.8,88.8
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),31.8,89.3
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),31.8,89.6
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),31.9,90.1
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),32,100
2026-06-25T23:19:37.372Z,Ruang Bayi 1 (NICU),32,82
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),31.9,91.4
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),32,100
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),32.1,100
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),32.2,100
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),32.3,100
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),32.4,100
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),32.6,100
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),32.7,100
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),32.9,100
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),33.2,100
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),33.4,100
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),33.7,100
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),34,100
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),34.4,100
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),31.5,80.7
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),34.5,100
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),34.3,100
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),33.9,100
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),33.8,100
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),33.6,100
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),33.7,100
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),33.6,100
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),33.1,100
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),32.7,100
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),32.5,100
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),31.8,100
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),31.1,80.8
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),31.1,80.9
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),31.1,81
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),31.2,81
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),34.7,100
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),31.5,81.4
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),31.4,82.1
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),31.3,81
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),31.3,81.2
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),31.3,81.4
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),31.2,81.7
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),31.2,81.2
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),31.2,81.4
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),36.4,66.3
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),38.1,63
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),32,79.8
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),32,79.8
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),32,80.3
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),32,80.6
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),32.8,78.4
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),32.6,78.2
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),32.6,78.5
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),32.6,77.6
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),32.6,77.5
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),32.7,77.6
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),32.7,77.5
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),32.7,77.7
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),32.7,78
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),32.7,78
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),32.7,78
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),32.8,77.7
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),32.8,77.7
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),32.8,77.7
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),32.8,78.1
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),32.8,78.3
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),32.1,80.4
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),32.9,78
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),32.9,78.1
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),32.9,78.7
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),32.9,77.7
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),33.3,78.2
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),35,84.6
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),35.1,88
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),35.1,100
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),35.2,100
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),35.4,100
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),35.3,100
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),35.1,100
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),35,100
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),34.9,100
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),30.4,86.3
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),30.4,86.6
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),30.4,86.7
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),30.4,86.5
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),30.4,86.6
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),30.4,86.5
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),30.4,86.5
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),30.4,86.7
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),30.4,86.6
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),30.4,86.3
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),30.4,86.3
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),30.4,86.3
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),30.4,86.3
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),30.4,86.3
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),30.4,86.3
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),30.4,86.3
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),30.4,86.6
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),30.4,86.3
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),30.4,86.3
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),30.4,86.3
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),30.4,86.4
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),30.4,86.3
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),30.4,86.3
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),30.4,86.3
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),30.4,86.3
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),30.4,86.3
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),30.4,86.4
2026-06-25T23:19:37.373Z,Ruang Bayi 1 (NICU),30.4,86.3
2026-06-25T23:19:37.374Z,Ruang Bayi 1 (NICU),30.4,86.3
2026-06-25T23:19:37.374Z,Ruang Bayi 1 (NICU),30.4,86.4
2026-06-25T23:19:37.374Z,Ruang Bayi 1 (NICU),30.4,86.3
2026-06-25T23:19:37.374Z,Ruang Bayi 1 (NICU),32,100
2026-06-25T23:19:37.374Z,Ruang Bayi 1 (NICU),32.1,80.4
2026-06-25T23:19:37.374Z,Ruang Bayi 1 (NICU),32.1,80.4
2026-06-25T23:19:37.374Z,Ruang Bayi 1 (NICU),32.1,80.7
2026-06-25T23:19:37.374Z,Ruang Bayi 1 (NICU),32.1,80.8
2026-06-25T23:19:37.374Z,Ruang Bayi 1 (NICU),32.1,80.9
2026-06-25T23:19:37.374Z,Ruang Bayi 1 (NICU),32.1,82.6
2026-06-25T23:19:37.374Z,Ruang Bayi 1 (NICU),32.1,82.7
2026-06-25T23:19:37.374Z,Ruang Bayi 1 (NICU),32.1,84.3
2026-06-25T23:19:37.374Z,Ruang Bayi 1 (NICU),32,87.1
2026-06-25T23:19:37.374Z,Ruang Bayi 1 (NICU),32,98.8
2026-06-25T23:19:37.374Z,Ruang Bayi 1 (NICU),32.1,100
2026-06-25T23:19:37.374Z,Ruang Bayi 1 (NICU),32.5,100
2026-06-25T23:19:37.374Z,Ruang Bayi 1 (NICU),32.7,100
2026-06-25T23:19:37.374Z,Ruang Bayi 1 (NICU),32.3,100
2026-06-25T23:19:37.374Z,Ruang Bayi 1 (NICU),32.6,78
2026-06-25T23:19:37.374Z,Ruang Bayi 1 (NICU),31.5,81.7
2026-06-25T23:19:37.374Z,Ruang Bayi 1 (NICU),31.5,81.1
2026-06-25T23:19:37.374Z,Ruang Bayi 1 (NICU),31.5,81.5
2026-06-25T23:19:37.374Z,Ruang Bayi 1 (NICU),31.5,81.2
2026-06-25T23:19:37.374Z,Ruang Bayi 1 (NICU),31.5,81.6
2026-06-25T23:19:37.374Z,Ruang Bayi 1 (NICU),31.3,83.5
2026-06-25T23:19:37.374Z,Ruang Bayi 1 (NICU),31.8,79.8
2026-06-25T23:19:37.374Z,Ruang Bayi 1 (NICU),31.8,79.5
2026-06-25T23:19:37.374Z,Ruang Bayi 1 (NICU),31.8,79.8
2026-06-25T23:19:37.374Z,Ruang Bayi 1 (NICU),31.7,79.8
2026-06-25T23:19:37.374Z,Ruang Bayi 1 (NICU),31.7,80.5
2026-06-25T23:19:37.374Z,Ruang Bayi 1 (NICU),31.7,81.1
2026-06-25T23:19:37.374Z,Ruang Bayi 1 (NICU),31.6,80.5
2026-06-25T23:19:37.374Z,Ruang Bayi 1 (NICU),31.6,81.1
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.8,81.7
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.6,82.1
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.6,82.1
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.6,82.2
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.7,82.3
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.7,82.4
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.7,82.3
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.7,82.2
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.7,82
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.7,81.9
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.7,81.8
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.7,81.7
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.7,81.6
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.7,81.7
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.7,81.7
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.7,81.7
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.7,82.4
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.7,81.8
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.8,81.4
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.8,81.3
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.8,81.3
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.8,81.2
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.8,81.3
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.8,81.2
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.8,81.1
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.8,81
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.9,80.9
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.9,81
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.9,81.1
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.9,81.1
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.9,81.2
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.6,82.6
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.6,82.6
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.6,82.7
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.6,82.6
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.6,82.7
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.6,82.7
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.6,82.6
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.6,82.6
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.6,82.5
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.6,82.6
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.6,82.6
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.6,82.6
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.6,82.8
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.6,82.6
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.6,82.6
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.6,82.6
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.9,81.1
2026-06-25T23:19:37.386Z,Ruang Bayi 1 (NICU),30.6,82.6
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),30.6,82.5
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),30.6,82.3
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),30.6,82.2
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),30.6,82.2
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),30.6,82.2
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),30.6,82.3
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),30.6,82.5
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),30.6,82.6
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),30.6,82.5
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),30.6,82.6
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),30.6,82.5
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),30.6,82.4
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),30.6,82.5
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),32,77.9
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),31.4,79.2
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),31.4,79.2
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),31.5,79
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),31.5,79
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),31.5,78.9
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),31.6,78.8
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),31.6,78.7
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),31.6,78.5
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),31.7,78.6
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),31.7,78.4
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),31.8,78.3
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),31.8,78.2
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),31.8,78.3
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),31.9,78.1
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),31.9,78
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),31.4,79.4
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),32,77.9
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),32,77.9
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),32.1,77.7
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),32.1,77.6
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),32.2,77.4
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),32.2,77.4
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),32.3,77.4
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),32.3,77.4
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),32.4,77.4
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),32.4,77.4
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),32.5,77.5
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),32.5,77.3
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),32.5,77.4
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),32.5,77.8
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),31,80.4
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),30.9,81.1
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),30.9,81.1
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),30.9,81.1
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),31,80.9
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),31,81.3
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),31,81.5
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),31,81.3
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),31,81.2
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),31,81.3
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),31,82.2
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),31,82.7
2026-06-25T23:19:37.387Z,Ruang Bayi 1 (NICU),31,80.5
